"Date","S. Agnese","S. Agostin","S. Angelo","Angelo Rafael","S. Antonino","S. Aponal","S. Barnaba","S. Basilio","S. Basso","S. Beneto","S. Biagio","S. Boldo","S. Bartolomeo","S. Canziano","S. Cassiano","S. Croce","S. Eufemia","S. Fantin","S. Felice","S. Fosca","S. Geremia","S. Giacomo dell'Orio","S. Giovanni Decollato","S. Giovanni di Rialto","S. Giovanni Crisostomo","S. Giovanni Battista in Bragora","S. Giovanni Novo","S. Giustina","S. Gregorio","S. Lio","S. Luca","S. Lucia","S. Leonardo","S. Marcilian","S. Marco","S. Marcuola","S. Margherita","S. Maria Formosa","S. Maria Maddalena","S. Maria Mater Domini","S. Maria Nova","S. Maria Zobenigo","S. Marina","S. Martino","S. Mattio","S. Maurizio","S. Moisé","S. Nicola","S. Pantalon","S. Paternian","S. Pietro di Castello","S. Polo","S. Provolo","S. Salvador","S. Samuele","S. Severo","S. Silvestro","S. Simon Grande","S. Simon Piccolo","S. Sofia","S. Stae","S. Stin","S. Ternita","S. Tomà","S. Trovaso","S. Vidal","S. Vio","S. Ziminian","S. Zulian","S. Apostoli"
"1/2/2031",,0,1,3,0,2,2,0,0,,0,,1,2,,0,0,,0,1,3,3,,0,0,1,1,,,0,1,,0,,0,2,0,2,0,,0,0,1,,0,0,0,8,3,0,2,,,,2,1,0,1,,1,0,2,,0,1,0,,0,0,1
"1/3/2031",,0,2,1,0,0,1,0,0,,0,,0,0,,0,1,,1,0,0,2,,0,0,3,0,,,0,1,,0,,0,2,0,5,0,,1,1,1,,1,0,3,1,2,0,3,,,,1,1,1,1,,0,1,0,,0,0,0,,0,0,2
"1/4/2031",,0,0,3,1,1,6,0,0,,0,,1,1,,3,5,,0,0,2,0,,1,0,0,1,,,1,0,,0,,0,3,0,4,0,,0,1,0,,1,0,0,8,3,0,3,,,,1,0,0,0,,0,0,1,,0,0,0,,0,0,2
"1/5/2031",,0,0,0,1,1,0,0,0,,0,,0,2,,1,0,,1,0,3,0,,0,0,0,0,,,0,0,,0,,0,4,2,1,0,,0,0,0,,0,0,3,4,0,0,7,,,,0,0,0,0,,0,2,0,,0,1,0,,0,0,0
"1/6/2031",,0,1,0,2,0,3,0,0,,0,,0,3,,3,6,,1,0,1,8,,1,0,0,0,,,0,1,,0,,0,2,1,1,0,,1,0,0,,1,0,1,3,0,0,1,,,,2,0,0,0,,2,2,1,,1,1,1,,1,0,1
"1/7/2031",,0,3,0,1,0,0,0,0,,0,,0,1,,2,0,,0,0,1,3,,0,0,0,1,,,0,0,,0,,0,1,0,0,1,,0,1,0,,1,0,1,1,0,0,3,,,,1,0,1,0,,0,0,0,,2,2,0,,0,1,2
"1/8/2031",,0,0,0,2,0,0,0,1,,0,,0,2,,3,1,,0,0,2,1,,0,0,1,2,,,0,1,,0,,0,2,0,4,0,,0,0,0,,0,0,2,4,0,0,3,,,,1,0,0,0,,1,1,2,,0,0,0,,1,0,0
"1/9/2031",,0,0,3,1,1,0,1,0,,0,,0,1,,3,4,,1,1,2,1,,0,0,1,1,,,0,0,,0,,0,3,1,2,0,,1,0,1,,0,0,0,5,3,0,7,,,,0,0,0,0,,0,0,0,,0,0,0,,0,0,2
"1/10/2031",,0,0,4,0,2,1,2,0,,0,,0,1,,2,5,,0,1,1,1,,0,0,0,1,,,1,2,,0,,0,5,0,4,0,,1,0,0,,0,0,0,4,0,0,5,,,,0,0,1,0,,0,0,0,,1,0,0,,0,0,0
"1/11/2031",,0,0,1,1,0,2,0,0,,0,,0,2,,1,1,,0,0,2,1,,0,0,0,0,,,0,0,,0,,0,3,3,3,0,,1,0,2,,0,0,1,2,0,0,4,,,,0,0,0,0,,3,0,0,,0,0,0,,0,0,0
"1/12/2031",,0,0,0,1,0,2,1,0,,0,,0,1,,1,0,,0,0,2,1,,0,0,0,0,,,1,1,,0,,0,4,0,0,0,,1,0,0,,0,0,1,1,1,0,3,,,,0,0,0,0,,0,0,1,,1,1,0,,0,0,1
"1/13/2031",,0,0,0,0,1,0,0,0,,1,,0,0,,1,3,,1,0,2,0,,1,0,0,1,,,0,2,,0,,0,1,0,3,0,,0,0,0,,0,0,1,3,0,0,2,,,,2,0,0,0,,1,1,1,,0,0,0,,1,0,1
"1/14/2031",,0,2,0,1,2,0,0,0,,0,,0,0,,1,3,,0,0,2,1,,0,0,0,0,,,0,1,,1,,0,0,1,1,0,,0,0,0,,0,0,2,8,0,0,5,,,,1,0,0,0,,2,0,0,,1,2,1,,0,0,0
"1/15/2031",,0,0,4,0,1,0,1,0,,0,,1,0,,2,3,,0,0,0,2,,0,0,0,0,,,1,1,,1,,0,3,1,2,0,,1,0,1,,0,0,0,1,0,0,2,,,,1,0,0,0,,1,0,2,,0,1,0,,0,0,1
"1/16/2031",,0,0,3,0,1,1,1,0,,0,,0,0,,2,2,,0,0,2,1,,0,0,0,0,,,1,1,,1,,1,0,1,3,0,,0,0,0,,0,0,2,3,3,1,1,,,,0,0,0,0,,0,0,3,,0,1,0,,0,1,0
"1/17/2031",,0,0,4,1,0,0,0,1,,0,,0,1,,3,3,,0,1,1,3,,0,0,1,0,,,1,1,,0,,0,1,0,1,1,,0,0,0,,1,0,1,2,0,0,3,,,,0,1,0,0,,1,0,1,,0,0,0,,0,0,1
"1/18/2031",,0,0,3,0,0,3,0,0,,0,,0,0,,3,5,,0,0,2,0,,0,0,0,0,,,0,0,,0,,0,3,0,0,0,,0,0,1,,0,0,1,1,0,0,3,,,,2,2,1,0,,0,0,0,,0,0,0,,0,0,2
"1/19/2031",,0,0,5,0,0,0,0,0,,0,,0,0,,0,1,,1,0,2,0,,0,0,1,0,,,2,0,,0,,0,0,0,2,1,,0,0,1,,0,0,1,0,0,1,1,,,,0,0,0,0,,1,0,0,,2,2,0,,0,1,0
"1/20/2031",,0,0,2,0,1,0,0,0,,1,,0,0,,2,2,,0,0,3,1,,0,0,0,0,,,0,1,,0,,0,4,0,6,0,,0,1,0,,0,0,3,2,0,1,2,,,,0,1,0,0,,1,0,0,,1,0,0,,0,0,1
"1/21/2031",,0,0,2,0,0,0,1,0,,0,,0,0,,4,2,,0,1,2,2,,0,0,0,0,,,0,0,,0,,0,3,0,2,0,,1,1,0,,1,0,0,2,0,0,1,,,,0,0,2,0,,4,0,0,,0,3,0,,0,0,0
"1/22/2031",,0,1,2,1,2,0,0,1,,2,,0,2,,0,5,,1,0,1,2,,0,1,1,0,,,1,0,,0,,0,1,0,1,0,,0,0,0,,0,1,3,6,0,0,0,,,,1,1,1,0,,0,0,0,,1,0,0,,0,0,0
"1/23/2031",,0,1,3,0,0,1,2,0,,1,,0,3,,2,1,,0,0,2,0,,0,2,1,0,,,1,0,,0,,0,0,0,1,0,,1,0,1,,0,1,1,3,2,0,3,,,,0,0,0,0,,1,0,0,,0,1,0,,0,0,0
"1/24/2031",,0,0,1,1,0,1,0,0,,0,,0,0,,2,3,,0,0,3,0,,0,0,0,0,,,4,0,,0,,0,4,0,0,0,,0,0,2,,0,0,1,2,0,0,3,,,,2,0,0,0,,0,0,0,,0,1,0,,0,0,0
"1/25/2031",,0,0,1,0,1,2,0,0,,0,,1,2,,2,1,,0,0,0,2,,0,0,0,0,,,1,1,,0,,0,1,0,0,0,,0,0,1,,0,0,1,4,2,0,3,,,,0,0,0,0,,0,0,0,,0,0,0,,0,0,0
"1/26/2031",,0,0,3,0,1,0,0,0,,1,,1,2,,0,4,,0,0,5,1,,0,0,1,0,,,0,0,,0,,0,0,0,1,0,,0,0,0,,0,0,0,6,1,0,2,,,,0,1,0,0,,0,0,0,,1,0,1,,0,2,1
"1/27/2031",,0,2,2,0,1,2,1,0,,0,,0,0,,1,3,,0,0,1,1,,0,0,0,0,,,1,0,,1,,0,3,0,0,0,,0,0,0,,0,0,1,3,0,0,2,,,,0,0,0,0,,0,0,0,,0,1,0,,0,0,0
"1/28/2031",,0,2,2,0,0,0,0,0,,1,,0,3,,1,3,,0,0,3,0,,0,0,0,0,,,0,1,,0,,0,4,1,2,0,,0,0,0,,0,0,1,3,2,0,3,,,,0,1,0,0,,1,0,1,,1,1,0,,1,0,0
"1/29/2031",,0,1,2,0,0,0,0,0,,0,,0,1,,0,3,,0,0,1,0,,1,2,0,1,,,0,1,,0,,0,4,0,3,0,,0,1,0,,0,0,2,4,0,0,3,,,,0,0,0,0,,1,0,0,,0,0,3,,0,0,0
"1/30/2031",,0,1,3,0,1,0,1,0,,0,,0,1,,2,1,,0,1,2,3,,0,0,1,0,,,0,4,,1,,0,3,1,0,0,,3,0,1,,1,0,0,4,6,0,1,,,,1,0,0,0,,3,0,1,,0,0,0,,0,0,0
"1/31/2031",,0,2,0,0,1,0,0,0,,0,,0,1,,2,5,,0,0,3,1,,0,0,0,0,,,1,1,,1,,1,0,1,2,0,,0,0,1,,0,0,3,3,0,1,4,,,,0,0,1,1,,0,0,0,,0,1,0,,1,1,1
"2/1/2031",,0,2,3,0,0,1,0,0,,2,,0,2,,1,5,,0,0,0,0,,0,0,0,0,,,1,0,,0,,0,3,1,0,1,,0,0,0,,0,0,0,1,0,0,2,,,,2,0,0,0,,1,0,0,,1,2,1,,0,0,0
"2/2/2031",,1,0,2,1,0,0,0,0,,0,,0,1,,1,7,,1,2,1,3,,0,0,1,0,,,1,1,,0,,0,1,1,2,0,,0,1,0,,0,0,0,1,1,0,2,,,,1,1,0,1,,1,0,0,,1,2,0,,0,0,0
"2/3/2031",,0,0,1,1,1,0,0,0,,0,,0,5,,2,4,,0,0,5,1,,0,1,0,0,,,1,0,,2,,0,3,3,2,0,,0,0,1,,0,2,0,0,1,0,3,,,,0,0,0,0,,0,0,0,,0,0,2,,0,0,0
"2/4/2031",,0,0,2,0,3,1,2,0,,1,,0,0,,1,2,,0,0,2,1,,1,0,2,1,,,0,4,,0,,0,1,0,0,0,,0,0,1,,0,0,1,4,0,0,6,,,,0,0,1,0,,2,1,2,,0,2,0,,0,1,0
"2/5/2031",,1,1,3,0,0,0,1,0,,1,,1,0,,3,1,,0,0,4,1,,0,0,0,2,,,1,0,,0,,0,1,0,0,0,,0,1,0,,0,1,1,2,0,0,5,,,,0,0,1,0,,1,0,0,,0,1,0,,0,0,2
"2/6/2031",,0,0,4,1,3,0,1,0,,2,,0,2,,3,3,,0,0,3,1,,2,0,0,0,,,0,0,,0,,0,3,0,3,0,,1,0,0,,1,0,0,0,0,0,2,,,,0,0,0,0,,1,0,0,,0,0,0,,1,0,0
"2/7/2031",,0,0,3,1,0,0,1,0,,1,,0,2,,2,0,,0,0,4,2,,2,0,1,1,,,0,2,,0,,0,1,0,2,0,,0,0,0,,1,0,0,9,1,0,4,,,,0,0,0,1,,2,1,2,,1,0,0,,0,0,1
"2/8/2031",,0,1,5,0,1,2,0,0,,3,,0,1,,3,2,,0,0,2,2,,0,0,1,0,,,0,1,,0,,0,2,2,0,0,,1,0,0,,1,0,1,5,1,0,2,,,,0,0,1,0,,1,1,1,,0,0,0,,0,0,1
"2/9/2031",,0,2,2,0,3,0,1,1,,0,,0,2,,1,4,,1,1,3,3,,0,0,0,1,,,2,1,,1,,1,2,1,0,0,,0,0,1,,0,0,1,4,0,1,6,,,,0,1,2,0,,0,0,0,,0,1,0,,0,0,4
"2/10/2031",,0,0,8,0,2,0,0,1,,0,,0,1,,1,6,,2,0,2,2,,1,1,2,0,,,3,0,,0,,1,0,3,4,0,,0,0,1,,0,0,0,5,1,1,7,,,,2,0,0,0,,0,0,1,,0,2,0,,0,0,0
"2/11/2031",,0,0,6,0,0,0,2,0,,0,,0,1,,1,4,,0,0,3,2,,0,1,0,0,,,0,1,,1,,1,0,0,0,0,,0,0,0,,0,0,2,9,1,0,2,,,,1,0,0,0,,1,0,0,,0,0,0,,0,0,1
"2/12/2031",,0,0,2,0,1,1,1,0,,2,,0,1,,2,4,,0,1,2,2,,1,1,0,0,,,0,3,,1,,0,1,1,1,0,,1,0,0,,0,0,2,2,3,1,8,,,,3,0,0,0,,1,1,1,,0,1,0,,0,1,4
"2/13/2031",,0,1,6,0,0,0,2,0,,2,,0,3,,5,4,,0,1,1,2,,0,0,0,0,,,2,3,,0,,0,6,2,3,0,,3,0,1,,0,0,4,6,1,0,7,,,,1,0,0,0,,0,0,1,,0,0,0,,0,0,2
"2/14/2031",,0,1,2,0,1,0,0,0,,0,,0,0,,0,5,,0,0,5,0,,0,0,0,0,,,0,1,,0,,0,2,1,2,0,,0,0,1,,0,0,1,3,1,2,3,,,,0,0,0,0,,2,0,1,,0,1,0,,1,0,2
"2/15/2031",,0,0,2,1,4,0,0,0,,1,,0,2,,0,5,,0,1,5,1,,2,0,0,0,,,2,0,,0,,0,4,1,2,0,,0,1,0,,1,0,2,3,2,0,4,,,,1,0,0,0,,1,2,0,,1,0,0,,0,0,3
"2/16/2031",,0,2,1,1,1,3,0,1,,2,,0,1,,2,0,,0,0,4,0,,0,0,0,0,,,2,2,,0,,0,1,0,1,0,,0,0,2,,0,0,0,3,0,0,3,,,,1,0,1,0,,0,0,0,,0,1,0,,1,0,1
"2/17/2031",,0,1,5,0,0,0,0,0,,1,,0,2,,2,4,,0,0,4,2,,0,0,0,0,,,0,0,,1,,0,4,0,1,0,,1,0,1,,0,0,1,4,2,0,6,,,,0,0,0,0,,4,0,1,,1,0,0,,1,0,0
"2/18/2031",,0,1,1,0,0,0,1,0,,0,,0,1,,1,6,,0,0,2,1,,0,1,0,0,,,1,1,,0,,0,0,0,2,0,,0,0,1,,0,0,2,6,4,1,3,,,,1,0,1,0,,2,0,0,,1,1,0,,1,0,0
"2/19/2031",,0,0,4,0,1,1,0,0,,1,,0,0,,2,3,,0,1,3,0,,0,0,0,1,,,0,1,,0,,0,0,0,1,0,,0,0,1,,0,0,2,3,2,0,3,,,,0,0,0,0,,1,0,1,,0,3,0,,0,0,0
"2/20/2031",,1,0,1,0,1,0,1,0,,0,,0,1,,1,2,,1,0,3,1,,0,0,0,0,,,2,1,,0,,0,0,0,1,0,,0,0,0,,0,0,1,8,1,1,2,,,,1,0,1,0,,1,0,0,,0,0,1,,0,0,1
"2/21/2031",,0,0,6,0,1,1,1,0,,0,,0,2,,3,4,,1,0,4,1,,0,0,2,0,,,0,0,,0,,0,0,0,0,0,,0,0,0,,0,0,0,1,1,0,2,,,,2,0,0,0,,1,0,0,,0,0,0,,0,0,0
"2/22/2031",,0,1,4,0,0,0,1,0,,0,,0,0,,3,1,,2,0,4,0,,0,0,0,0,,,1,3,,0,,0,0,1,0,0,,0,0,0,,0,0,0,1,0,0,3,,,,0,1,0,1,,0,0,0,,1,0,1,,0,0,2
"2/23/2031",,0,0,2,0,0,1,1,0,,0,,1,0,,1,7,,0,0,0,1,,0,0,0,0,,,1,1,,0,,0,0,1,1,1,,0,0,0,,0,0,1,4,1,0,3,,,,1,0,0,0,,0,0,0,,0,1,0,,1,0,1
"2/24/2031",,0,0,3,1,1,0,0,0,,0,,0,0,,0,2,,0,0,3,1,,0,0,0,0,,,0,1,,0,,0,0,2,0,0,,0,0,0,,0,0,1,2,0,0,1,,,,0,0,0,0,,1,1,0,,0,0,0,,0,0,0
"2/25/2031",,0,0,2,0,0,0,2,0,,0,,0,0,,0,1,,0,0,1,1,,0,0,0,0,,,1,0,,0,,0,0,0,2,0,,0,0,2,,0,0,1,4,0,0,1,,,,0,0,0,0,,1,2,0,,0,0,0,,0,0,0
"2/26/2031",,0,0,1,0,0,0,0,0,,1,,0,2,,1,1,,0,0,2,1,,0,1,0,1,,,0,0,,0,,0,1,1,2,0,,0,0,0,,1,0,2,0,1,1,6,,,,0,0,1,1,,0,0,0,,0,1,0,,0,0,0
"2/27/2031",,0,2,4,0,1,0,0,0,,1,,0,1,,1,3,,0,0,0,0,,0,0,0,1,,,0,2,,0,,0,1,0,0,0,,0,0,0,,0,0,0,0,1,0,4,,,,1,0,0,0,,2,0,0,,0,0,0,,0,0,0
"2/28/2031",,0,0,3,0,0,0,1,0,,0,,1,1,,3,3,,0,0,3,1,,0,0,3,0,,,0,0,,1,,0,2,0,0,0,,0,0,0,,0,0,1,1,0,0,0,,,,1,0,0,0,,0,0,0,,0,0,0,,0,0,2
"3/1/2031",,0,2,2,1,1,1,0,0,,0,,2,0,,0,2,,0,0,3,2,,0,1,0,0,,,0,1,,0,,0,0,1,2,0,,1,0,0,,0,0,1,3,2,0,2,,,,0,0,0,0,,1,0,0,,0,0,0,,0,0,0
"3/2/2031",,0,0,2,0,1,0,0,0,,0,,1,1,,0,3,,0,0,4,1,,0,0,0,0,,,0,0,,0,,0,0,0,0,0,,0,0,0,,0,0,0,1,2,0,0,,,,1,0,0,0,,0,1,0,,0,2,0,,0,0,0
"3/3/2031",,0,0,3,0,1,0,1,0,,1,,1,1,,1,2,,0,0,2,2,,0,0,1,0,,,1,3,,1,,0,1,2,0,0,,0,1,0,,0,0,0,2,0,0,2,,,,1,0,0,0,,0,0,1,,0,0,0,,0,0,0
"3/4/2031",,0,0,3,0,1,2,0,0,,0,,0,1,,1,5,,0,0,0,0,,0,0,0,0,,,0,0,,0,,0,4,1,2,0,,0,0,1,,0,0,1,5,0,0,2,,,,0,0,0,1,,0,0,0,,0,0,0,,0,0,2
"3/5/2031",,0,1,2,0,1,0,0,0,,0,,0,0,,2,3,,0,0,2,3,,0,0,0,0,,,0,1,,0,,0,0,1,0,0,,1,0,1,,0,0,1,4,0,0,4,,,,0,2,0,0,,0,0,0,,1,0,1,,0,0,2
"3/6/2031",,0,0,0,0,1,0,1,0,,1,,0,3,,2,4,,0,1,1,1,,1,0,0,0,,,0,0,,1,,0,2,0,2,0,,0,0,1,,0,0,2,3,0,0,3,,,,1,0,0,0,,0,1,0,,0,0,0,,0,0,0
"3/7/2031",,0,2,5,1,2,0,1,0,,0,,0,1,,1,0,,0,1,3,1,,0,0,1,0,,,1,2,,0,,0,2,1,1,0,,0,1,1,,0,0,0,4,3,0,3,,,,0,0,0,0,,1,0,0,,0,0,0,,0,0,2
"3/8/2031",,1,0,3,2,2,0,1,0,,0,,0,2,,2,4,,0,0,4,2,,0,0,2,1,,,2,0,,0,,0,1,2,1,0,,0,0,1,,0,0,0,6,3,1,7,,,,0,0,0,0,,0,0,1,,2,0,0,,0,0,0
"3/9/2031",,0,0,3,0,3,1,0,1,,0,,0,2,,3,3,,1,0,1,3,,1,0,1,1,,,0,0,,0,,0,1,2,2,0,,0,0,1,,0,0,2,3,1,0,4,,,,0,0,0,0,,1,0,0,,0,0,1,,0,0,2
"3/10/2031",,0,1,3,0,0,0,0,0,,0,,2,1,,2,2,,1,0,0,1,,0,0,1,0,,,2,2,,0,,0,2,1,1,0,,0,0,0,,0,0,1,3,1,0,4,,,,1,0,1,0,,2,0,1,,0,1,0,,1,0,1
"3/11/2031",,0,0,4,0,1,1,1,0,,0,,0,0,,4,2,,1,1,0,2,,0,0,0,0,,,2,1,,0,,0,3,1,2,0,,0,0,0,,0,0,0,3,2,0,3,,,,0,0,0,0,,0,0,0,,0,0,0,,0,0,0
"3/12/2031",,0,0,2,1,0,0,0,0,,1,,1,0,,1,7,,0,0,3,2,,0,1,1,0,,,1,1,,0,,0,4,0,2,0,,0,0,1,,0,0,2,3,1,1,1,,,,0,2,0,1,,3,0,2,,0,1,0,,0,0,3
"3/13/2031",,0,1,4,1,0,0,0,0,,1,,0,1,,0,3,,0,1,3,0,,0,0,0,1,,,2,0,,0,,0,0,0,1,0,,0,0,1,,0,0,0,1,2,0,3,,,,0,0,0,0,,0,1,0,,0,0,0,,0,0,2
"3/14/2031",,1,1,2,0,1,0,0,1,,1,,0,1,,1,3,,1,0,3,0,,0,0,0,0,,,0,1,,0,,0,1,0,2,0,,1,0,0,,0,0,0,7,1,0,6,,,,1,0,0,0,,0,1,0,,0,0,0,,0,0,1
"3/15/2031",,0,1,2,0,2,0,1,0,,1,,0,1,,0,5,,0,0,5,0,,0,1,0,0,,,0,2,,2,,1,3,0,1,0,,0,1,0,,0,0,1,1,2,0,1,,,,0,0,1,0,,0,1,0,,0,0,0,,0,0,3
"3/16/2031",,0,0,2,1,3,1,0,0,,0,,0,1,,0,4,,1,0,7,1,,0,1,0,1,,,2,2,,1,,0,2,3,0,0,,0,0,0,,0,0,4,2,0,0,2,,,,1,1,1,1,,3,0,0,,1,0,0,,0,1,4
"3/17/2031",,0,1,4,0,0,0,1,0,,1,,0,0,,1,4,,1,0,4,2,,1,0,0,0,,,0,0,,0,,0,2,1,0,0,,1,0,0,,0,0,0,4,3,0,1,,,,0,0,0,0,,1,0,0,,0,0,1,,0,0,0
"3/18/2031",,0,0,3,0,0,1,2,0,,1,,1,0,,1,6,,1,0,8,2,,0,0,0,0,,,0,3,,0,,0,0,3,2,0,,0,0,0,,0,0,2,3,0,0,4,,,,0,0,0,0,,3,1,0,,0,1,0,,0,0,1
"3/19/2031",,0,0,5,0,5,0,0,0,,0,,0,0,,3,6,,0,0,2,1,,0,1,1,1,,,0,2,,0,,0,3,3,1,0,,1,1,0,,0,0,2,6,3,0,3,,,,0,0,0,0,,1,1,0,,0,0,0,,0,0,0
"3/20/2031",,0,0,1,0,0,1,1,1,,2,,0,2,,1,6,,0,0,2,1,,0,0,0,0,,,0,1,,0,,0,0,1,0,0,,0,0,0,,0,0,1,7,0,0,3,,,,0,0,1,0,,0,1,1,,0,0,0,,0,0,3
"3/21/2031",,0,0,5,0,0,2,2,0,,1,,1,0,,4,5,,1,2,2,7,,1,0,0,0,,,1,0,,0,,0,1,1,1,0,,1,1,1,,0,2,1,5,3,2,6,,,,0,0,1,0,,1,0,1,,0,1,0,,0,0,1
"3/22/2031",,1,4,1,1,1,0,0,0,,1,,0,1,,2,5,,1,0,4,1,,0,1,0,0,,,1,2,,1,,1,3,2,1,0,,1,0,2,,0,0,0,8,0,1,3,,,,0,0,1,0,,2,0,0,,0,0,0,,0,0,0
"3/23/2031",,0,1,7,1,3,0,0,0,,0,,1,0,,2,9,,0,0,3,0,,0,0,0,0,,,0,1,,0,,0,2,2,1,2,,1,1,0,,0,0,0,3,0,0,2,,,,0,0,0,0,,1,0,0,,1,0,0,,0,0,1
"3/24/2031",,0,1,2,1,2,3,1,0,,0,,2,0,,0,4,,0,0,3,1,,0,2,1,1,,,2,1,,0,,0,4,0,1,0,,2,0,2,,0,0,0,5,0,0,5,,,,0,0,0,0,,1,0,1,,1,0,0,,0,0,0
"3/25/2031",,0,1,4,2,1,2,0,0,,1,,1,1,,3,5,,0,0,3,2,,0,1,0,0,,,0,1,,0,,0,2,3,3,0,,0,0,0,,0,0,1,9,1,2,8,,,,0,0,0,0,,2,0,0,,0,0,0,,0,0,2
"3/26/2031",,0,1,0,1,2,1,2,0,,0,,1,1,,2,2,,0,0,1,3,,0,2,0,0,,,1,3,,1,,0,2,0,0,0,,0,0,0,,0,0,1,7,1,1,7,,,,0,0,0,0,,1,1,0,,0,0,0,,0,0,4
"3/27/2031",,1,0,4,0,3,0,1,0,,0,,0,3,,1,6,,0,0,3,3,,0,0,0,2,,,0,0,,0,,0,2,1,3,0,,0,0,1,,0,0,2,3,1,0,6,,,,1,0,1,0,,3,0,0,,0,0,0,,0,0,1
"3/28/2031",,0,1,7,0,7,1,0,1,,0,,0,1,,3,5,,0,0,1,0,,0,0,0,0,,,1,2,,0,,1,2,2,0,0,,1,0,1,,0,0,2,9,2,0,10,,,,1,1,0,2,,1,0,0,,0,1,0,,0,0,1
"3/29/2031",,0,2,8,0,3,0,3,0,,0,,1,0,,2,5,,0,1,5,4,,1,0,0,1,,,0,3,,0,,0,3,2,3,0,,0,0,1,,1,0,0,7,3,0,4,,,,1,1,1,0,,0,0,0,,0,0,0,,0,0,0
"3/30/2031",,1,1,5,0,0,0,2,0,,0,,1,1,,1,5,,0,0,6,3,,0,0,0,0,,,0,0,,0,,0,0,2,2,0,,0,0,2,,0,0,0,4,0,0,4,,,,2,0,3,0,,3,1,0,,0,0,0,,0,0,2
"3/31/2031",,0,1,6,1,0,0,0,0,,0,,1,2,,1,4,,0,0,6,1,,0,0,1,1,,,1,1,,0,,0,1,1,0,0,,0,0,0,,0,0,1,4,0,1,4,,,,0,1,2,0,,1,0,0,,0,0,0,,0,0,4
"4/1/2031",,0,0,1,0,2,1,0,0,,2,,0,1,,4,4,,1,1,6,1,,0,0,2,0,,,1,0,,2,,0,3,3,1,0,,0,0,0,,0,1,1,10,1,1,8,,,,0,0,3,0,,3,0,0,,0,0,0,,0,0,1
"4/2/2031",,0,0,5,2,6,0,4,0,,0,,0,1,,4,1,,1,2,4,0,,0,0,1,0,,,0,0,,0,,1,4,3,1,0,,0,0,1,,0,1,1,12,1,2,3,,,,0,0,0,0,,1,1,0,,1,0,0,,0,0,1
"4/3/2031",,0,1,0,1,3,0,0,0,,1,,2,2,,6,4,,1,0,4,0,,0,0,0,0,,,0,0,,1,,0,2,2,1,0,,1,0,0,,1,0,0,4,0,0,5,,,,0,0,4,1,,2,2,0,,0,0,1,,0,0,1
"4/4/2031",,0,0,7,1,0,1,3,0,,3,,0,0,,0,5,,1,0,6,4,,0,1,0,0,,,1,0,,0,,0,1,6,3,0,,1,0,1,,0,0,1,14,0,0,7,,,,1,0,4,0,,0,1,0,,0,0,1,,0,0,0
"4/5/2031",,0,1,7,0,3,0,2,0,,1,,1,0,,1,4,,4,0,1,1,,0,0,1,0,,,0,2,,1,,0,0,2,1,0,,0,0,1,,0,0,0,3,1,0,6,,,,0,0,2,0,,0,1,4,,0,0,0,,0,0,1
"4/6/2031",,0,1,2,0,0,1,1,0,,0,,0,2,,3,6,,2,0,7,1,,1,0,0,0,,,0,0,,0,,0,1,1,2,0,,1,0,0,,0,0,1,6,0,0,4,,,,0,1,2,2,,2,1,0,,1,0,0,,0,0,2
"4/7/2031",,0,1,7,0,0,4,0,0,,0,,1,2,,2,1,,0,0,3,1,,2,1,0,0,,,4,2,,0,,0,2,0,4,1,,0,0,0,,0,0,1,7,0,0,7,,,,2,0,2,0,,1,0,0,,0,0,0,,0,0,1
"4/8/2031",,1,0,2,1,0,0,1,0,,1,,0,0,,3,7,,0,0,5,2,,0,0,2,0,,,1,0,,0,,0,1,1,2,1,,1,0,1,,0,0,1,11,1,1,4,,,,0,0,4,0,,0,1,1,,1,0,0,,0,0,0
"4/9/2031",,0,1,8,1,0,0,2,0,,0,,0,0,,5,7,,0,0,6,2,,0,1,2,1,,,1,0,,0,,1,1,2,2,0,,0,1,1,,0,0,0,12,5,1,11,,,,1,0,0,0,,0,1,2,,0,0,0,,0,0,0
"4/10/2031",,0,1,9,0,0,0,1,0,,0,,0,1,,4,9,,0,0,4,1,,0,0,0,2,,,1,1,,0,,0,5,1,1,0,,0,0,0,,0,0,0,14,2,0,5,,,,0,0,2,0,,1,1,2,,0,1,0,,1,0,3
"4/11/2031",,0,1,7,0,0,2,3,0,,0,,0,2,,1,5,,1,0,2,4,,0,0,0,0,,,1,0,,0,,0,1,1,1,0,,0,0,2,,0,0,3,6,3,1,6,,,,0,2,1,0,,0,1,0,,0,1,1,,0,0,1
"4/12/2031",,1,1,7,1,0,0,2,3,,1,,0,1,,3,4,,0,0,5,1,,1,0,0,1,,,2,0,,1,,0,4,2,2,0,,0,0,1,,0,0,0,6,0,0,3,,,,1,0,2,0,,2,0,3,,1,1,0,,0,0,0
"4/13/2031",,0,4,3,0,0,1,0,1,,0,,0,2,,1,4,,0,0,4,2,,0,0,0,1,,,0,2,,1,,0,1,2,1,0,,0,0,3,,0,0,1,11,0,1,3,,,,0,1,0,0,,1,0,0,,1,1,0,,0,0,4
"4/14/2031",,0,2,3,0,0,0,3,0,,1,,0,0,,2,4,,0,0,10,1,,0,1,1,1,,,1,1,,0,,0,3,4,1,0,,0,0,0,,0,0,2,6,0,2,4,,,,0,0,3,1,,1,1,2,,1,1,0,,1,0,1
